Time,PositionX,PositionY,PositionZ,Vx,Ax,Y,YDot,Psi,PsiDot,EngineRpm
5.619998,2.1,0,12.79675,9.645635,2.275218,0,0,0,0,2062.354
5.639998,2.1,0,12.99057,9.69116,2.276266,0,0,0,0,2071.596
5.659998,2.1,0,13.18531,9.736706,2.277294,0,0,0,0,2080.842
5.679998,2.1,0,13.38095,9.782271,2.278304,0,0,0,0,2090.093
5.699998,2.1,0,13.57751,9.827857,2.279294,0,0,0,0,2099.348
5.719998,2.1,0,13.77498,9.873463,2.280265,0,0,0,0,2108.607
5.739998,2.1,0,13.97336,9.919087,2.281215,0,0,0,0,2117.87
5.759998,2.1,0,14.17265,9.96473,2.282148,0,0,0,0,2127.137
5.779998,2.1,0,14.37286,10.01039,2.283062,0,0,0,0,2136.408
5.799998,2.1,0,14.57398,10.05607,2.283956,0,0,0,0,2145.683
5.819998,2.1,0,14.77602,10.10177,2.284832,0,0,0,0,2154.961
5.839998,2.1,0,14.97897,10.14748,2.285689,0,0,0,0,2164.244
5.859998,2.1,0,15.18283,10.19321,2.286527,0,0,0,0,2173.529
5.879998,2.1,0,15.38761,10.23896,2.287347,0,0,0,0,2182.819
5.899998,2.1,0,15.5933,10.28472,2.288148,0,0,0,0,2192.112
5.919998,2.1,0,15.79991,10.3305,2.28893,0,0,0,0,2201.408
5.939998,2.1,0,16.00744,10.37629,2.289694,0,0,0,0,2210.707
5.959998,2.1,0,16.21588,10.4221,2.290439,0,0,0,0,2220.01
5.979998,2.1,0,16.42524,10.46792,2.291166,0,0,0,0,2229.316
5.999998,2.1,0,16.63552,10.51376,2.291874,0,0,0,0,2238.625
6.019998,2.1,0,16.84671,10.55961,2.292565,0,0,0,0,2247.936
6.039998,2.1,0,17.05882,10.60548,2.293236,0,0,0,0,2257.251
6.059998,2.1,0,17.27185,10.65136,2.29389,0,0,0,0,2266.569
6.079998,2.1,0,17.48579,10.69725,2.294526,0,0,0,0,2275.889
6.099998,2.1,0,17.70065,10.74315,2.295143,0,0,0,0,2285.212
6.119998,2.1,0,17.91644,10.78906,2.295742,0,0,0,0,2294.538
6.139998,2.1,0,18.13313,10.83499,2.296323,0,0,0,0,2303.866
6.159998,2.1,0,18.35075,10.88093,2.296887,0,0,0,0,2313.197
6.179998,2.1,0,18.56929,10.92688,2.297432,0,0,0,0,2322.53
6.199998,2.1,0,18.78875,10.97284,2.29796,0,0,0,0,2331.866
6.219998,2.1,0,19.00912,11.01881,2.298469,0,0,0,0,2341.204
6.239998,2.1,0,19.23042,11.06479,2.298961,0,0,0,0,2350.543
6.259998,2.1,0,19.45264,11.11077,2.299434,0,0,0,0,2359.885
6.279998,2.1,0,19.67577,11.15677,2.29989,0,0,0,0,2369.23
6.299998,2.1,0,19.89983,11.20278,2.300329,0,0,0,0,2378.576
6.319998,2.1,0,20.1248,11.24879,2.30075,0,0,0,0,2387.924
6.339998,2.1,0,20.3507,11.29482,2.301154,0,0,0,0,2397.273
6.359998,2.1,0,20.57752,11.34085,2.301539,0,0,0,0,2406.625
6.379998,2.1,0,20.80525,11.38688,2.301907,0,0,0,0,2415.978
