Time,actual_gap1,actual_gap2,des_gap1,des_gap2,TargetVelocity
52.29998,72.89209,72.91602,72.85332,72.86871,33.33333
52.31998,72.89197,72.91589,72.85329,72.86864,33.33333
52.33998,72.89185,72.91577,72.85327,72.86858,33.33333
52.35998,72.89172,72.91565,72.85325,72.86853,33.33333
52.37998,72.8916,72.91553,72.85323,72.86848,33.33333
52.39998,72.89148,72.91541,72.8532,72.86842,33.33333
52.41998,72.89136,72.91528,72.85318,72.86837,33.33333
52.43998,72.89124,72.91516,72.85316,72.86832,33.33333
52.45998,72.89111,72.91504,72.85313,72.86826,33.33333
52.47998,72.89099,72.91492,72.85311,72.86821,33.33333
52.49998,72.89087,72.91479,72.85309,72.86816,33.33333
52.51998,72.89075,72.91467,72.85307,72.8681,33.33333
52.53998,72.89063,72.91455,72.85304,72.86805,33.33333
52.55998,72.8905,72.91443,72.85302,72.868,33.33333
52.57998,72.89038,72.91431,72.853,72.86794,33.33333
52.59998,72.89026,72.91418,72.85297,72.86789,33.33333
52.61998,72.89014,72.91406,72.85295,72.86784,33.33333
52.63998,72.89001,72.91394,72.85293,72.86778,33.33333
52.65998,72.88989,72.91382,72.85291,72.86773,33.33333
52.67998,72.88977,72.9137,72.85288,72.86768,33.33333
52.69998,72.88965,72.91357,72.85286,72.86762,33.33333
52.71998,72.88953,72.91345,72.85284,72.86757,33.33333
52.73998,72.8894,72.91333,72.85281,72.86752,33.33333
52.75998,72.88928,72.91321,72.85279,72.86746,33.33333
52.77998,72.88916,72.91309,72.85277,72.86741,33.33333
52.79998,72.88904,72.91296,72.85275,72.86736,33.33333
52.81998,72.88892,72.91284,72.85272,72.8673,33.33333
52.83998,72.88879,72.91272,72.8527,72.86725,33.33333
52.85998,72.88867,72.9126,72.85268,72.8672,33.33333
52.87998,72.88855,72.91248,72.85265,72.86714,33.33333
52.89998,72.88843,72.91235,72.85263,72.86709,33.33333
52.91998,72.88831,72.91223,72.85261,72.86703,33.33333
52.93998,72.88818,72.91211,72.85258,72.86698,33.33333
52.95998,72.88806,72.91199,72.85256,72.86693,33.33333
52.97998,72.88794,72.91187,72.85254,72.86687,33.33333
52.99998,72.88782,72.91174,72.85252,72.86682,33.33333
53.01998,72.8877,72.91162,72.85249,72.86677,33.33333
53.03998,72.88757,72.9115,72.85247,72.86671,33.33333
53.05998,72.88745,72.91138,72.85245,72.86666,33.33333
53.07998,72.88733,72.91125,72.85242,72.86661,33.33333
53.09998,72.88721,72.91113,72.8524,72.86655,33.33333
53.11998,72.88708,72.91101,72.85238,72.8665,33.33333
53.13998,72.88696,72.91089,72.85236,72.86645,33.33333
53.15998,72.88684,72.91077,72.85233,72.86639,33.33333
53.17998,72.88672,72.91064,72.85231,72.86634,33.33333
53.19998,72.8866,72.91052,72.85229,72.86629,33.33333
53.21998,72.88647,72.9104,72.85226,72.86623,33.33333
53.23998,72.88635,72.91028,72.85224,72.86618,33.33333
53.25998,72.88623,72.91016,72.85222,72.86613,33.33333
53.27998,72.88611,72.91003,72.8522,72.86607,33.33333
53.29998,72.88599,72.90991,72.85217,72.86602,33.33333
53.31998,72.88586,72.90979,72.85215,72.86597,33.33333
53.33998,72.88574,72.90967,72.85213,72.86593,33.33333
53.35998,72.88562,72.90955,72.8521,72.86588,33.33333
53.37998,72.8855,72.90942,72.85208,72.86584,33.33333
53.39998,72.88538,72.9093,72.85206,72.86579,33.33333
53.41998,72.88525,72.90918,72.85204,72.86575,33.33333
53.43998,72.88513,72.90906,72.85201,72.8657,33.33333
53.45998,72.88501,72.90894,72.85199,72.86565,33.33333
53.47998,72.88489,72.90881,72.85197,72.86561,33.33333
53.49998,72.88477,72.90869,72.85194,72.86556,33.33333
53.51998,72.88464,72.90857,72.85192,72.86552,33.33333
53.53998,72.88452,72.90845,72.8519,72.86547,33.33333
53.55998,72.8844,72.90833,72.85188,72.86543,33.33333
53.57998,72.88428,72.9082,72.85185,72.86538,33.33333
53.59998,72.88416,72.90808,72.85183,72.86533,33.33333
53.61998,72.88403,72.90796,72.85181,72.86529,33.33333
53.63998,72.88391,72.90784,72.85178,72.86524,33.33333
53.65998,72.88379,72.90771,72.85176,72.8652,33.33333
53.67998,72.88367,72.90759,72.85174,72.86515,33.33333
53.69998,72.88354,72.90747,72.85172,72.8651,33.33333
53.71998,72.88342,72.90735,72.85169,72.86506,33.33333
53.73998,72.8833,72.90723,72.85167,72.86501,33.33333
53.75998,72.88318,72.9071,72.85165,72.86497,33.33333
53.77998,72.88306,72.90698,72.85162,72.86492,33.33333
53.79998,72.88293,72.90686,72.8516,72.86488,33.33333
53.81998,72.88281,72.90674,72.85158,72.86483,33.33333
53.83998,72.88269,72.90662,72.85155,72.86478,33.33333
53.85998,72.88257,72.90649,72.85153,72.86474,33.33333
53.87998,72.88245,72.90637,72.85151,72.86469,33.33333
53.89998,72.88232,72.90625,72.85149,72.86465,33.33333
53.91998,72.8822,72.90613,72.85146,72.8646,33.33333
53.93998,72.88208,72.90601,72.85144,72.86456,33.33333
53.95998,72.88196,72.90588,72.85142,72.86451,33.33333
53.97998,72.88184,72.90576,72.85139,72.86446,33.33333
53.99998,72.88171,72.90564,72.85137,72.86442,33.33333
54.01998,72.88159,72.90552,72.85135,72.86437,33.33333
54.03998,72.88147,72.9054,72.85133,72.86433,33.33333
54.05998,72.88135,72.90527,72.8513,72.86428,33.33333
54.07998,72.88123,72.90515,72.85128,72.86423,33.33333
54.09998,72.8811,72.90503,72.85126,72.86419,33.33333
54.11998,72.88098,72.90491,72.85123,72.86414,33.33333
54.13998,72.88086,72.90479,72.85121,72.8641,33.33333
54.15998,72.88074,72.90466,72.85119,72.86405,33.33333
54.17998,72.88062,72.90454,72.85117,72.86401,33.33333
54.19998,72.88049,72.90442,72.85114,72.86396,33.33333
54.21998,72.88037,72.9043,72.85112,72.86391,33.33333
54.23998,72.88025,72.90417,72.8511,72.86387,33.33333
54.25998,72.88013,72.90405,72.85107,72.86382,33.33333
54.27998,72.88,72.90393,72.85105,72.86378,33.33333
54.29998,72.87988,72.90381,72.85103,72.86373,33.33333
54.31998,72.87976,72.90369,72.85101,72.86369,33.33333
54.33998,72.87964,72.90356,72.85098,72.86364,33.33333
54.35998,72.87952,72.90344,72.85096,72.86359,33.33333
54.37998,72.87939,72.90332,72.85094,72.86355,33.33333
54.39998,72.87927,72.9032,72.85091,72.8635,33.33333
54.41998,72.87915,72.90308,72.85089,72.86346,33.33333
54.43998,72.87903,72.90295,72.85087,72.86341,33.33333
54.45998,72.87891,72.90283,72.85085,72.86337,33.33333
54.47998,72.87878,72.90271,72.85082,72.86332,33.33333
54.49998,72.87866,72.90259,72.8508,72.86327,33.33333
54.51998,72.87854,72.90247,72.85078,72.86323,33.33333
54.53998,72.87842,72.90234,72.85075,72.86318,33.33333
54.55998,72.8783,72.90222,72.85073,72.86314,33.33333
54.57998,72.87817,72.9021,72.85071,72.86309,33.33333
54.59998,72.87805,72.90198,72.85069,72.86304,33.33333
54.61998,72.87793,72.90186,72.85066,72.863,33.33333
54.63998,72.87781,72.90173,72.85064,72.86295,33.33333
54.65998,72.87769,72.90161,72.85062,72.86291,33.33333
54.67998,72.87756,72.90149,72.85059,72.86286,33.33333
54.69998,72.87744,72.90137,72.85057,72.86282,33.33333
54.71998,72.87732,72.90125,72.85055,72.86277,33.33333
54.73998,72.8772,72.90112,72.85052,72.86272,33.33333
54.75998,72.87708,72.901,72.8505,72.86268,33.33333
54.77998,72.87695,72.90088,72.85048,72.86263,33.33333
54.79998,72.87683,72.90076,72.85046,72.86259,33.33333
54.81998,72.87671,72.90063,72.85043,72.86254,33.33333
54.83998,72.87659,72.90051,72.85041,72.8625,33.33333
54.85998,72.87646,72.90039,72.85039,72.86245,33.33333
54.87998,72.87634,72.90027,72.85036,72.8624,33.33333
54.89998,72.87622,72.90015,72.85034,72.86236,33.33333
54.91998,72.8761,72.90002,72.85032,72.86231,33.33333
54.93998,72.87598,72.8999,72.8503,72.86227,33.33333
54.95998,72.87585,72.89978,72.85027,72.86222,33.33333
54.97998,72.87573,72.89966,72.85025,72.86217,33.33333
54.99998,72.87561,72.89954,72.85023,72.86213,33.33333
55.01998,72.87549,72.89941,72.8502,72.86208,33.33333
55.03998,72.87537,72.89929,72.85018,72.86204,33.33333
55.05998,72.87524,72.89917,72.85016,72.86199,33.33333
55.07998,72.87512,72.89905,72.85014,72.86195,33.33333
55.09998,72.875,72.89893,72.85011,72.8619,33.33333
55.11998,72.87488,72.8988,72.85009,72.86185,33.33333
55.13998,72.87476,72.89868,72.85007,72.86181,33.33333
55.15998,72.87463,72.89856,72.85004,72.86176,33.33333
55.17998,72.87451,72.89844,72.85002,72.86172,33.33333
55.19998,72.87439,72.89832,72.85,72.86167,33.33333
55.21998,72.87427,72.89819,72.84998,72.86163,33.33333
55.23998,72.87415,72.89807,72.84995,72.86158,33.33333
55.25998,72.87402,72.89795,72.84993,72.86153,33.33333
55.27998,72.8739,72.89783,72.84991,72.86149,33.33333
55.29998,72.87378,72.89771,72.84988,72.86144,33.33333
55.31998,72.87366,72.89758,72.84986,72.8614,33.33333
55.33998,72.87354,72.89746,72.84984,72.86135,33.33333
55.35998,72.87341,72.89734,72.84982,72.86131,33.33333
55.37998,72.87329,72.89722,72.84979,72.86127,33.33333
55.39998,72.87317,72.89709,72.84977,72.86124,33.33333
55.41998,72.87305,72.89697,72.84975,72.8612,33.33333
55.43998,72.87292,72.89685,72.84973,72.86116,33.33333
55.45998,72.8728,72.89673,72.84971,72.86112,33.33333
55.47998,72.87268,72.89661,72.84969,72.86108,33.33333
55.49998,72.87256,72.89648,72.84967,72.86105,33.33333
55.51998,72.87244,72.89636,72.84966,72.86101,33.33333
55.53998,72.87231,72.89624,72.84963,72.86097,33.33333
55.55998,72.87219,72.89612,72.84961,72.86093,33.33333
55.57998,72.87207,72.896,72.84959,72.86089,33.33333
55.59998,72.87195,72.89587,72.84957,72.86086,33.33333
55.61998,72.87183,72.89575,72.84956,72.86082,33.33333
55.63998,72.8717,72.89563,72.84953,72.86078,33.33333
55.65998,72.87158,72.89551,72.84951,72.86074,33.33333
55.67998,72.87146,72.89539,72.84949,72.8607,33.33333
55.69998,72.87134,72.89526,72.84947,72.86066,33.33333
55.71998,72.87122,72.89514,72.84945,72.86063,33.33333
55.73998,72.87109,72.89502,72.84943,72.86059,33.33333
55.75998,72.87097,72.8949,72.84941,72.86055,33.33333
55.77998,72.87085,72.89478,72.8494,72.86051,33.33333
55.79998,72.87073,72.89465,72.84937,72.86047,33.33333
55.81998,72.87061,72.89453,72.84935,72.86044,33.33333
55.83998,72.87048,72.89441,72.84933,72.8604,33.33333
55.85998,72.87036,72.89429,72.84931,72.86036,33.33333
55.87998,72.87024,72.89417,72.8493,72.86032,33.33333
55.89998,72.87012,72.89404,72.84927,72.86028,33.33333
55.91998,72.87,72.89392,72.84925,72.86024,33.33333
55.93998,72.86987,72.8938,72.84924,72.86021,33.33333
55.95998,72.86975,72.89368,72.84921,72.86017,33.33333
55.97998,72.86963,72.89355,72.84919,72.86013,33.33333
55.99998,72.86951,72.89343,72.84917,72.86009,33.33333
56.01998,72.86938,72.89331,72.84915,72.86005,33.33333
56.03998,72.86926,72.89319,72.84914,72.86002,33.33333
56.05998,72.86914,72.89307,72.84911,72.85998,33.33333
56.07998,72.86902,72.89294,72.84909,72.85994,33.33333
56.09998,72.8689,72.89282,72.84908,72.8599,33.33333
56.11998,72.86877,72.8927,72.84905,72.85986,33.33333
56.13998,72.86865,72.89258,72.84904,72.85983,33.33333
56.15998,72.86853,72.89246,72.84901,72.85979,33.33333
56.17998,72.86841,72.89233,72.84899,72.85975,33.33333
56.19998,72.86829,72.89221,72.84898,72.85971,33.33333
56.21998,72.86816,72.89209,72.84895,72.85967,33.33333
56.23998,72.86804,72.89197,72.84893,72.85963,33.33333
56.25998,72.86792,72.89185,72.84892,72.8596,33.33333
56.27998,72.8678,72.89172,72.84889,72.85956,33.33333
56.29998,72.86768,72.8916,72.84888,72.85952,33.33333
56.31998,72.86755,72.89148,72.84885,72.85948,33.33333
56.33998,72.86743,72.89136,72.84883,72.85944,33.33333
56.35998,72.86731,72.89124,72.84882,72.85941,33.33333
56.37998,72.86719,72.89111,72.84879,72.85937,33.33333
56.39998,72.86707,72.89099,72.84878,72.85933,33.33333
56.41998,72.86694,72.89087,72.84875,72.85929,33.33333
56.43998,72.86682,72.89075,72.84873,72.85925,33.33333
56.45998,72.8667,72.89063,72.84872,72.85921,33.33333
56.47998,72.86658,72.8905,72.84869,72.85918,33.33333
56.49998,72.86646,72.89038,72.84868,72.85914,33.33333
56.51998,72.86633,72.89026,72.84866,72.8591,33.33333
56.53998,72.86621,72.89014,72.84863,72.85906,33.33333
56.55998,72.86609,72.89001,72.84862,72.85902,33.33333
56.57998,72.86597,72.88989,72.84859,72.85899,33.33333
56.59998,72.86584,72.88977,72.84857,72.85895,33.33333
56.61998,72.86572,72.88965,72.84856,72.85891,33.33333
56.63998,72.8656,72.88953,72.84853,72.85887,33.33333
56.65998,72.86548,72.8894,72.84852,72.85883,33.33333
56.67998,72.86536,72.88928,72.8485,72.8588,33.33333
56.69998,72.86523,72.88916,72.84847,72.85876,33.33333
56.71998,72.86511,72.88904,72.84846,72.85872,33.33333
56.73998,72.86499,72.88892,72.84843,72.85868,33.33333
56.75998,72.86487,72.88879,72.84842,72.85864,33.33333
56.77998,72.86475,72.88867,72.8484,72.8586,33.33333
56.79998,72.86462,72.88855,72.84837,72.85857,33.33333
56.81998,72.8645,72.88843,72.84836,72.85853,33.33333
56.83998,72.86438,72.88831,72.84834,72.85849,33.33333
56.85998,72.86426,72.88818,72.84831,72.85845,33.33333
56.87998,72.86414,72.88806,72.8483,72.85841,33.33333
56.89998,72.86401,72.88794,72.84827,72.85838,33.33333
56.91998,72.86389,72.88782,72.84826,72.85834,33.33333
56.93998,72.86377,72.8877,72.84824,72.8583,33.33333
56.95998,72.86365,72.88757,72.84821,72.85826,33.33333
56.97998,72.86353,72.88745,72.8482,72.85822,33.33333
56.99998,72.8634,72.88733,72.84818,72.85818,33.33333
57.01998,72.86328,72.88721,72.84816,72.85815,33.33333
57.03998,72.86316,72.88708,72.84814,72.85811,33.33333
57.05998,72.86304,72.88696,72.84811,72.85807,33.33333
57.07998,72.86292,72.88684,72.8481,72.85803,33.33333
57.09998,72.86279,72.88672,72.84808,72.85799,33.33333
57.11998,72.86267,72.8866,72.84805,72.85796,33.33333
57.13998,72.86255,72.8866,72.84804,72.85792,33.33333
57.15998,72.86243,72.8866,72.84801,72.85788,33.33333
57.17998,72.8623,72.8866,72.848,72.85784,33.33333
57.19998,72.86218,72.8866,72.84798,72.8578,33.33333
57.21998,72.86206,72.8866,72.84795,72.85777,33.33333
57.23998,72.86194,72.8866,72.84794,72.85773,33.33333
57.25998,72.86182,72.8866,72.84792,72.85769,33.33333
57.27998,72.86169,72.8866,72.8479,72.85765,33.33333
57.29998,72.86157,72.8866,72.84788,72.85761,33.33333
57.31998,72.86145,72.8866,72.84785,72.85757,33.33333
57.33998,72.86133,72.8866,72.84784,72.85754,33.33333
57.35998,72.86121,72.8866,72.84782,72.8575,33.33333
57.37998,72.86108,72.8866,72.84779,72.85746,33.33333
57.39998,72.86096,72.8866,72.84778,72.85742,33.33333
57.41998,72.86084,72.8866,72.84776,72.85738,33.33333
57.43998,72.86072,72.8866,72.84774,72.85735,33.33333
57.45998,72.8606,72.8866,72.84772,72.85731,33.33333
57.47998,72.86047,72.8866,72.84769,72.85727,33.33333
57.49998,72.86035,72.8866,72.84768,72.85723,33.33333
57.51998,72.86023,72.8866,72.84766,72.85719,33.33333
57.53998,72.86011,72.8866,72.84764,72.85715,33.33333
57.55998,72.85999,72.8866,72.84762,72.85712,33.33333
57.57998,72.85986,72.8866,72.8476,72.85708,33.33333
57.59998,72.85974,72.8866,72.84758,72.85704,33.33333
57.61998,72.85962,72.8866,72.84756,72.857,33.33333
57.63998,72.8595,72.8866,72.84753,72.85696,33.33333
57.65998,72.85938,72.8866,72.84752,72.85693,33.33333
57.67998,72.85925,72.8866,72.8475,72.8569,33.33333
57.69998,72.85913,72.8866,72.84748,72.85686,33.33333
57.71998,72.85901,72.8866,72.84746,72.85683,33.33333
57.73998,72.85889,72.8866,72.84743,72.8568,33.33333
57.75998,72.85876,72.8866,72.84742,72.85677,33.33333
57.77998,72.85864,72.8866,72.8474,72.85674,33.33333
57.79998,72.85852,72.8866,72.84738,72.85671,33.33333
57.81998,72.8584,72.8866,72.84736,72.85668,33.33333
57.83998,72.85828,72.8866,72.84734,72.85665,33.33333
57.85998,72.85815,72.8866,72.84732,72.85662,33.33333
57.87998,72.85803,72.8866,72.8473,72.85659,33.33333
57.89998,72.85791,72.8866,72.84728,72.85656,33.33333
57.91998,72.85779,72.8866,72.84726,72.85653,33.33333
57.93998,72.85767,72.8866,72.84724,72.8565,33.33333
57.95998,72.85754,72.8866,72.84722,72.85647,33.33333
57.97998,72.85742,72.8866,72.8472,72.85644,33.33333
57.99998,72.8573,72.8866,72.84718,72.85641,33.33333
58.01998,72.85718,72.8866,72.84716,72.85638,33.33333
58.03998,72.85706,72.8866,72.84714,72.85635,33.33333
58.05998,72.85693,72.8866,72.84712,72.85632,33.33333
58.07998,72.85681,72.8866,72.8471,72.85629,33.33333
58.09998,72.85669,72.8866,72.84708,72.85625,33.33333
58.11998,72.85657,72.8866,72.84706,72.85622,33.33333
58.13998,72.85645,72.8866,72.84704,72.85619,33.33333
58.15998,72.85632,72.8866,72.84702,72.85616,33.33333
58.17998,72.8562,72.8866,72.847,72.85613,33.33333
58.19998,72.85608,72.8866,72.84698,72.8561,33.33333
58.21998,72.85596,72.8866,72.84696,72.85607,33.33333
58.23998,72.85583,72.8866,72.84694,72.85604,33.33333
58.25998,72.85571,72.8866,72.84692,72.85601,33.33333
58.27998,72.85559,72.8866,72.8469,72.85598,33.33333
58.29998,72.85547,72.8866,72.84688,72.85595,33.33333
58.31998,72.85535,72.8866,72.84686,72.85592,33.33333
58.33998,72.85522,72.8866,72.84684,72.85589,33.33333
58.35998,72.8551,72.8866,72.84682,72.85586,33.33333
58.37998,72.85498,72.8866,72.8468,72.85583,33.33333
58.39998,72.85486,72.8866,72.84678,72.8558,33.33333
58.41998,72.85474,72.8866,72.84676,72.85577,33.33333
58.43998,72.85461,72.8866,72.84674,72.85574,33.33333
58.45998,72.85449,72.8866,72.84672,72.85571,33.33333
58.47998,72.85437,72.8866,72.8467,72.85567,33.33333
58.49998,72.85425,72.8866,72.84668,72.85564,33.33333
58.51998,72.85413,72.8866,72.84666,72.85561,33.33333
58.53998,72.854,72.8866,72.84664,72.85558,33.33333
58.55998,72.85388,72.8866,72.84662,72.85555,33.33333
58.57998,72.85376,72.8866,72.8466,72.85552,33.33333
58.59998,72.85364,72.8866,72.84658,72.85549,33.33333
58.61998,72.85352,72.8866,72.84656,72.85546,33.33333
58.63998,72.85339,72.8866,72.84654,72.85543,33.33333
58.65998,72.85327,72.8866,72.84652,72.8554,33.33333
58.67998,72.85315,72.8866,72.8465,72.85537,33.33333
58.69998,72.85303,72.8866,72.84648,72.85534,33.33333
58.71998,72.85291,72.8866,72.84646,72.85532,33.33333
58.73998,72.85278,72.8866,72.84644,72.85529,33.33333
58.75998,72.85266,72.8866,72.84642,72.85527,33.33333
58.77998,72.85254,72.8866,72.8464,72.85525,33.33333
58.79998,72.85242,72.8866,72.84638,72.85522,33.33333
58.81998,72.85229,72.8866,72.84636,72.8552,33.33333
58.83998,72.85217,72.8866,72.84634,72.85518,33.33333
58.85998,72.85205,72.8866,72.84632,72.85516,33.33333
58.87998,72.85193,72.8866,72.8463,72.85513,33.33333
58.89998,72.85181,72.8866,72.84628,72.85511,33.33333
58.91998,72.85168,72.8866,72.84626,72.85509,33.33333
58.93998,72.85156,72.8866,72.84624,72.85506,33.33333
58.95998,72.85144,72.8866,72.84622,72.85504,33.33333
58.97998,72.85132,72.8866,72.8462,72.85502,33.33333
58.99998,72.8512,72.8866,72.84618,72.855,33.33333
59.01998,72.85107,72.8866,72.84616,72.85497,33.33333
59.03998,72.85095,72.8866,72.84614,72.85495,33.33333
59.05998,72.85083,72.8866,72.84612,72.85493,33.33333
59.07998,72.85071,72.8866,72.8461,72.8549,33.33333
59.09998,72.85059,72.8866,72.84608,72.85488,33.33333
59.11998,72.85046,72.8866,72.84606,72.85486,33.33333
59.13998,72.85034,72.8866,72.84604,72.85484,33.33333
59.15998,72.85022,72.8866,72.84602,72.85481,33.33333
59.17998,72.8501,72.8866,72.846,72.85479,33.33333
59.19998,72.84998,72.8866,72.84599,72.85477,33.33333
59.21998,72.84985,72.8866,72.84596,72.85474,33.33333
59.23998,72.84973,72.8866,72.84594,72.85472,33.33333
59.25998,72.84961,72.8866,72.84592,72.8547,33.33333
59.27998,72.84949,72.8866,72.8459,72.85468,33.33333
59.29998,72.84937,72.8866,72.84588,72.85465,33.33333
59.31998,72.84924,72.8866,72.84586,72.85463,33.33333
59.33998,72.84912,72.8866,72.84584,72.85461,33.33333
59.35998,72.849,72.8866,72.84583,72.85458,33.33333
59.37998,72.84888,72.8866,72.8458,72.85456,33.33333
59.39998,72.84875,72.8866,72.84578,72.85454,33.33333
59.41998,72.84863,72.8866,72.84576,72.85452,33.33333
59.43998,72.84851,72.8866,72.84574,72.85449,33.33333
59.45998,72.84851,72.88647,72.84573,72.85447,33.33333
59.47998,72.84851,72.88635,72.84571,72.85445,33.33333
59.49998,72.84851,72.88623,72.8457,72.85442,33.33333
59.51998,72.84851,72.88611,72.84568,72.8544,33.33333
59.53998,72.84851,72.88599,72.84566,72.85438,33.33333
59.55998,72.84851,72.88586,72.84565,72.85435,33.33333
59.57998,72.84851,72.88574,72.84563,72.85433,33.33333
59.59998,72.84851,72.88562,72.84562,72.85431,33.33333
59.61998,72.84851,72.8855,72.8456,72.85429,33.33333
59.63998,72.84851,72.88538,72.84559,72.85426,33.33333
59.65998,72.84851,72.88525,72.84557,72.85424,33.33333
59.67998,72.84851,72.88513,72.84556,72.85422,33.33333
59.69998,72.84851,72.88501,72.84554,72.85419,33.33333
59.71998,72.84851,72.88489,72.84553,72.85417,33.33333
59.73998,72.84851,72.88477,72.84551,72.85415,33.33333
59.75998,72.84851,72.88464,72.8455,72.85413,33.33333
59.77998,72.84851,72.88452,72.84548,72.8541,33.33333
59.79998,72.84851,72.8844,72.84547,72.85408,33.33333
59.81998,72.84851,72.88428,72.84545,72.85406,33.33333
59.83998,72.84851,72.88416,72.84544,72.85403,33.33333
59.85998,72.84851,72.88403,72.84542,72.85401,33.33333
59.87998,72.84851,72.88391,72.84541,72.85399,33.33333
59.89998,72.84851,72.88379,72.84539,72.85397,33.33333
59.91998,72.84851,72.88367,72.84538,72.85394,33.33333
59.93998,72.84851,72.88354,72.84536,72.85392,33.33333
59.95998,72.84851,72.88342,72.84534,72.8539,33.33333
59.97998,72.84851,72.8833,72.84533,72.85387,33.33333
59.99998,72.84851,72.88318,72.84531,72.85385,33.33333
60.01998,72.84851,72.88306,72.8453,72.85383,33.33333
60.03998,72.84851,72.88293,72.84528,72.8538,33.33333
60.05998,72.84851,72.88281,72.84527,72.85377,33.33333
60.07998,72.84851,72.88269,72.84525,72.85374,33.33333
60.09998,72.84851,72.88257,72.84524,72.85371,33.33333
60.11998,72.84851,72.88245,72.84522,72.85368,33.33333
60.13998,72.84851,72.88232,72.84521,72.85365,33.33333
60.15998,72.84851,72.8822,72.84519,72.85361,33.33333
60.17998,72.84851,72.88208,72.84518,72.85358,33.33333
60.19998,72.84851,72.88196,72.84516,72.85355,33.33333
60.21998,72.84851,72.88184,72.84515,72.85352,33.33333
60.23998,72.84851,72.88171,72.84513,72.85349,33.33333
60.25998,72.84851,72.88159,72.84512,72.85346,33.33333
60.27998,72.84851,72.88147,72.8451,72.85343,33.33333
60.29998,72.84851,72.88135,72.84509,72.8534,33.33333
60.31998,72.84851,72.88123,72.84507,72.85337,33.33333
60.33998,72.84851,72.8811,72.84505,72.85334,33.33333
60.35998,72.84851,72.88098,72.84504,72.85331,33.33333
60.37998,72.84851,72.88086,72.84502,72.85328,33.33333
60.39998,72.84851,72.88074,72.84502,72.85325,33.33333
60.41998,72.84851,72.88062,72.84501,72.85322,33.33333
60.43998,72.84851,72.88049,72.845,72.85319,33.33333
60.45998,72.84851,72.88037,72.84499,72.85316,33.33333
60.47998,72.84851,72.88025,72.84499,72.85313,33.33333
60.49998,72.84851,72.88013,72.84498,72.85311,33.33333
60.51998,72.84851,72.88,72.84497,72.85308,33.33333
60.53998,72.84851,72.87988,72.84496,72.85306,33.33333
60.55998,72.84851,72.87976,72.84496,72.85303,33.33333
60.57998,72.84851,72.87964,72.84495,72.853,33.33333
60.59998,72.84851,72.87952,72.84494,72.85298,33.33333
60.61998,72.84851,72.87939,72.84493,72.85295,33.33333
60.63998,72.84851,72.87927,72.84492,72.85293,33.33333
60.65998,72.84851,72.87915,72.84492,72.85291,33.33333
60.67998,72.84851,72.87903,72.84491,72.85287,33.33333
60.69998,72.84851,72.87891,72.8449,72.85285,33.33333
60.71998,72.84851,72.87878,72.84489,72.85283,33.33333
60.73998,72.84851,72.87866,72.84489,72.8528,33.33333
60.75998,72.84851,72.87854,72.84488,72.85278,33.33333
60.77998,72.84851,72.87842,72.84487,72.85275,33.33333
60.79998,72.84851,72.8783,72.84486,72.85272,33.33333
60.81998,72.84851,72.87817,72.84486,72.8527,33.33333
60.83998,72.84851,72.87805,72.84485,72.85268,33.33333
60.85998,72.84851,72.87793,72.84484,72.85265,33.33333
60.87998,72.84851,72.87781,72.84483,72.85262,33.33333
60.89998,72.84851,72.87769,72.84483,72.8526,33.33333
60.91998,72.84851,72.87756,72.84482,72.85257,33.33333
60.93998,72.84851,72.87744,72.84481,72.85255,33.33333
60.95998,72.84851,72.87732,72.8448,72.85252,33.33333
60.97998,72.84851,72.8772,72.8448,72.85249,33.33333
60.99998,72.84851,72.87708,72.84479,72.85247,33.33333
61.01998,72.84851,72.87695,72.84478,72.85245,33.33333
61.03998,72.84851,72.87683,72.84477,72.85242,33.33333
61.05998,72.84851,72.87671,72.84476,72.85239,33.33333
61.07998,72.84851,72.87659,72.84476,72.85237,33.33333
61.09998,72.84851,72.87646,72.84475,72.85234,33.33333
61.11998,72.84851,72.87634,72.84474,72.85232,33.33333
61.13998,72.84851,72.87622,72.84473,72.85229,33.33333
61.15998,72.84851,72.8761,72.84473,72.85226,33.33333
61.17998,72.84851,72.87598,72.84472,72.85224,33.33333
61.19998,72.84851,72.87585,72.84471,72.85221,33.33333
61.21998,72.84851,72.87573,72.8447,72.85219,33.33333
61.23998,72.84851,72.87561,72.8447,72.85217,33.33333
61.25998,72.84851,72.87549,72.84469,72.85213,33.33333
61.27998,72.84851,72.87537,72.84468,72.85211,33.33333
61.29998,72.84851,72.87524,72.84467,72.85209,33.33333
61.31998,72.84851,72.87512,72.84467,72.85206,33.33333
61.33998,72.84851,72.875,72.84466,72.85204,33.33333
61.35998,72.84851,72.87488,72.84465,72.85201,33.33333
61.37998,72.84851,72.87476,72.84464,72.85198,33.33333
61.39998,72.84851,72.87463,72.84464,72.85196,33.33333
61.41998,72.84851,72.87451,72.84463,72.85194,33.33333
61.43998,72.84851,72.87439,72.84462,72.85191,33.33333
61.45998,72.84851,72.87427,72.84461,72.85188,33.33333
61.47998,72.84851,72.87415,72.8446,72.85186,33.33333
61.49998,72.84851,72.87402,72.8446,72.85183,33.33333
61.51998,72.84851,72.8739,72.84459,72.85181,33.33333
61.53998,72.84851,72.87378,72.84458,72.85178,33.33333
61.55998,72.84851,72.87366,72.84457,72.85175,33.33333
61.57998,72.84851,72.87354,72.84457,72.85173,33.33333
61.59998,72.84851,72.87341,72.84456,72.85171,33.33333
